Shimmer_A5E0_Timestamp_Unix_CAL,Shimmer_A5E0_GSR_Skin_Conductance_CAL_uS,Shimmer_A5E0_GSR_Skin_Resistance_CAL_kOhm,Shimmer_A5E0_PPG_A13_CAL_mV,Shimmer_A5E0_Accel_LN_X_CAL_m/s^2,Shimmer_A5E0_Accel_LN_Y_CAL_m/s^2,Shimmer_A5E0_Accel_LN_Z_CAL_m/s^2,Shimmer_A5E0_Accel_WR_X_CAL_m/s^2,Shimmer_A5E0_Accel_WR_Y_CAL_m/s^2,Shimmer_A5E0_Accel_WR_Z_CAL_m/s^2,Shimmer_A5E0_Gyro_X_CAL_deg/s,Shimmer_A5E0_Gyro_Y_CAL_deg/s,Shimmer_A5E0_Gyro_Z_CAL_deg/s,Shimmer_A5E0_Mag_X_CAL_local,Shimmer_A5E0_Mag_Y_CAL_local,Shimmer_A5E0_Mag_Z_CAL_local,Shimmer_A5E0_Temperature_BMP280_CAL_Celcius,Shimmer_A5E0_Pressure_BMP280_CAL_Pa,Shimmer_A5E0_Ext_Exp_A7_CAL_mV,Shimmer_A5E0_VSenseBatt_CAL_mV,Shimmer_A5E0_PPGtoHR_CAL_BPM
1783631000,0.010267069159178435,97398.77899877899,2306.0,2220.0,1688.0,1331.0,3816.0,7048.0,-13976.0,766.0,-283.0,-137.0,-463.0,-1293.0,-315.0,32768.0,5566464.0,2266.0,2703.0,0.0
1783887000,0.010267069159178435,97398.77899877899,2290.0,2223.0,1689.0,1331.0,3840.0,7028.0,-13924.0,766.0,-283.0,-137.0,-463.0,-1293.0,-315.0,32768.0,5566720.0,2261.0,2705.0,0.0
1784143000,0.010267069159178435,97398.77899877899,2285.0,2226.0,1688.0,1326.0,3880.0,7048.0,-14052.0,714.0,-317.0,-123.0,-461.0,-1295.0,-303.0,32768.0,5566720.0,2261.0,2706.0,0.0
1784399000,0.010267069159178435,97398.77899877899,2279.0,2225.0,1687.0,1321.0,3904.0,7132.0,-14088.0,716.0,-334.0,-82.0,-462.0,-1297.0,-312.0,32768.0,5566720.0,2259.0,2705.0,0.0
1784655000,0.010267069159178435,97398.77899877899,2201.0,2224.0,1689.0,1322.0,3900.0,7096.0,-14084.0,747.0,-356.0,-70.0,-463.0,-1292.0,-315.0,32768.0,5566720.0,2219.0,2689.0,0.0
1784911000,0.010267069159178435,97398.77899877899,2195.0,2223.0,1687.0,1323.0,3892.0,7052.0,-14072.0,739.0,-345.0,-40.0,-468.0,-1290.0,-310.0,32768.0,5566464.0,2240.0,2705.0,0.0
1785167000,0.010267069159178435,97398.77899877899,2216.0,2225.0,1688.0,1326.0,3944.0,7016.0,-14076.0,742.0,-333.0,-68.0,-468.0,-1290.0,-310.0,32768.0,5566464.0,2251.0,2706.0,0.0
1785423000,0.010267069159178435,97398.77899877899,2237.0,2223.0,1690.0,1325.0,3916.0,6980.0,-14108.0,731.0,-338.0,-79.0,-457.0,-1290.0,-312.0,32768.0,5566720.0,2255.0,2705.0,0.0
1785679000,0.010267069159178435,97398.77899877899,2242.0,2223.0,1690.0,1326.0,3872.0,6984.0,-14084.0,747.0,-308.0,-64.0,-460.0,-1292.0,-313.0,32768.0,5566720.0,2256.0,2705.0,0.0
1785935000,0.010267069159178435,97398.77899877899,2250.0,2226.0,1691.0,1325.0,3872.0,6972.0,-14104.0,752.0,-295.0,-114.0,-460.0,-1288.0,-314.0,32768.0,5566976.0,2258.0,2706.0,0.0
1786191000,0.010267069159178435,97398.77899877899,2254.0,2223.0,1688.0,1324.0,3856.0,6992.0,-14100.0,750.0,-311.0,-93.0,-455.0,-1289.0,-304.0,32768.0,5566976.0,2257.0,2705.0,0.0
