Shimmer_A5E0_Timestamp_Unix_CAL,Shimmer_A5E0_GSR_Skin_Conductance_CAL_uS,Shimmer_A5E0_GSR_Skin_Resistance_CAL_kOhm,Shimmer_A5E0_PPG_A13_CAL_mV,Shimmer_A5E0_Accel_LN_X_CAL_m/s^2,Shimmer_A5E0_Accel_LN_Y_CAL_m/s^2,Shimmer_A5E0_Accel_LN_Z_CAL_m/s^2,Shimmer_A5E0_Accel_WR_X_CAL_m/s^2,Shimmer_A5E0_Accel_WR_Y_CAL_m/s^2,Shimmer_A5E0_Accel_WR_Z_CAL_m/s^2,Shimmer_A5E0_Gyro_X_CAL_deg/s,Shimmer_A5E0_Gyro_Y_CAL_deg/s,Shimmer_A5E0_Gyro_Z_CAL_deg/s,Shimmer_A5E0_Mag_X_CAL_local,Shimmer_A5E0_Mag_Y_CAL_local,Shimmer_A5E0_Mag_Z_CAL_local,Shimmer_A5E0_Temperature_BMP280_CAL_Celcius,Shimmer_A5E0_Pressure_BMP280_CAL_Pa,Shimmer_A5E0_Ext_Exp_A7_CAL_mV,Shimmer_A5E0_VSenseBatt_CAL_mV,Shimmer_A5E0_PPGtoHR_CAL_BPM
3776287000,0.010266863228834468,97400.73260073259,2267.0,2044.0,2051.0,1221.0,416.0,-296.0,-16088.0,872.0,-344.0,-28.0,-68.0,-179.0,469.0,32883.0,5517568.0,2284.0,2817.0,0.0
3776543000,0.010266657306751175,97402.68620268619,2314.0,2042.0,2051.0,1221.0,464.0,-260.0,-16084.0,878.0,-345.0,-31.0,-68.0,-179.0,469.0,32883.0,5517312.0,2506.0,2811.0,0.0
3776799000,0.010266863228834468,97400.73260073259,2307.0,2041.0,2050.0,1222.0,436.0,-308.0,-16112.0,859.0,-331.0,-27.0,-75.0,-179.0,470.0,32883.0,5517312.0,2367.0,2817.0,0.0
3777055000,0.010266657306751175,97402.68620268619,2320.0,2044.0,2051.0,1222.0,392.0,-256.0,-16068.0,866.0,-329.0,-31.0,-75.0,-172.0,469.0,32883.0,5517568.0,2298.0,2816.0,0.0
3777311000,0.010266863228834468,97400.73260073259,2354.0,2042.0,2053.0,1224.0,424.0,-276.0,-16052.0,867.0,-348.0,-28.0,-71.0,-179.0,467.0,32883.0,5517568.0,2273.0,2817.0,0.0
3777567000,0.010266863228834468,97400.73260073259,2338.0,2042.0,2052.0,1222.0,416.0,-292.0,-16076.0,868.0,-336.0,-18.0,-70.0,-175.0,465.0,32883.0,5517824.0,2501.0,2811.0,0.0
3777823000,0.010266657306751175,97402.68620268619,2276.0,2043.0,2051.0,1222.0,432.0,-312.0,-16104.0,873.0,-340.0,-34.0,-70.0,-175.0,465.0,32883.0,5517824.0,2359.0,2816.0,0.0
3778079000,0.010266863228834468,97400.73260073259,2369.0,2044.0,2053.0,1219.0,412.0,-288.0,-16076.0,873.0,-340.0,-34.0,-71.0,-175.0,466.0,32883.0,5517824.0,2301.0,2817.0,0.0
3778335000,0.010266863228834468,97400.73260073259,2318.0,2041.0,2054.0,1224.0,408.0,-268.0,-16052.0,871.0,-339.0,-29.0,-70.0,-179.0,467.0,32883.0,5517824.0,2275.0,2817.0,0.0
3778591000,0.010266863228834468,97400.73260073259,2349.0,2043.0,2052.0,1225.0,412.0,-292.0,-16028.0,896.0,-328.0,-15.0,-84.0,-179.0,469.0,32883.0,5517824.0,2496.0,2812.0,0.0
3778847000,0.010266863228834468,97400.73260073259,2273.0,2043.0,2053.0,1222.0,420.0,-288.0,-16080.0,871.0,-357.0,-36.0,-66.0,-179.0,470.0,32883.0,5517824.0,2356.0,2816.0,0.0
3779103000,0.010266863228834468,97400.73260073259,2310.0,2044.0,2053.0,1222.0,444.0,-304.0,-16116.0,868.0,-353.0,-32.0,-66.0,-179.0,470.0,32883.0,5517568.0,2294.0,2816.0,0.0
3779359000,0.010266863228834468,97400.73260073259,2346.0,2042.0,2051.0,1223.0,392.0,-248.0,-16048.0,853.0,-349.0,-19.0,-66.0,-179.0,468.0,32883.0,5517568.0,2271.0,2817.0,0.0
3779615000,0.010266657306751175,97402.68620268619,2307.0,2044.0,2052.0,1223.0,400.0,-264.0,-16032.0,864.0,-366.0,-30.0,-66.0,-171.0,465.0,32883.0,5517568.0,2495.0,2812.0,0.0
3779871000,0.010266657306751175,97402.68620268619,2338.0,2043.0,2051.0,1222.0,412.0,-248.0,-16080.0,873.0,-346.0,-27.0,-62.0,-178.0,468.0,32883.0,5517568.0,2610.0,2815.0,0.0
3780127000,0.010266863228834468,97400.73260073259,2437.0,2043.0,2051.0,1220.0,436.0,-276.0,-16104.0,863.0,-349.0,-39.0,-68.0,-177.0,472.0,32883.0,5517824.0,2663.0,2815.0,0.0
3780383000,0.010266657306751175,97402.68620268619,2251.0,2044.0,2052.0,1221.0,368.0,-272.0,-16116.0,860.0,-335.0,-18.0,-68.0,-177.0,472.0,32883.0,5517824.0,2441.0,2817.0,0.0
3780639000,0.010266863228834468,97400.73260073259,2251.0,2041.0,2052.0,1222.0,368.0,-256.0,-16076.0,874.0,-351.0,-33.0,-70.0,-175.0,470.0,32883.0,5518080.0,2573.0,2812.0,0.0
3780895000,0.010266863228834468,97400.73260073259,2281.0,2042.0,2053.0,1222.0,412.0,-264.0,-16052.0,879.0,-356.0,-34.0,-64.0,-177.0,471.0,32883.0,5518080.0,2398.0,2817.0,0.0
3781151000,0.010266863228834468,97400.73260073259,2182.0,2042.0,2054.0,1221.0,416.0,-292.0,-16132.0,864.0,-346.0,-44.0,-74.0,-177.0,466.0,32883.0,5517312.0,2318.0,2817.0,0.0
3781407000,0.010266863228834468,97400.73260073259,2256.0,2042.0,2052.0,1221.0,432.0,-260.0,-16124.0,870.0,-347.0,-24.0,-74.0,-177.0,466.0,32883.0,5517312.0,2276.0,2816.0,0.0
3781663000,0.010266863228834468,97400.73260073259,2275.0,2041.0,2052.0,1225.0,408.0,-300.0,-16060.0,866.0,-343.0,-40.0,-68.0,-176.0,466.0,32883.0,5518080.0,2503.0,2811.0,0.0
3781919000,0.010266863228834468,97400.73260073259,2289.0,2042.0,2054.0,1224.0,392.0,-280.0,-16076.0,891.0,-352.0,-34.0,-74.0,-179.0,470.0,32883.0,5518080.0,2359.0,2816.0,0.0
3782175000,0.010266863228834468,97400.73260073259,2322.0,2041.0,2053.0,1222.0,436.0,-288.0,-16036.0,877.0,-350.0,-36.0,-65.0,-185.0,469.0,32883.0,5517312.0,2295.0,2816.0,0.0
3782431000,0.010266863228834468,97400.73260073259,2305.0,2043.0,2052.0,1221.0,416.0,-272.0,-16104.0,860.0,-359.0,-12.0,-77.0,-175.0,473.0,32883.0,5517312.0,2265.0,2816.0,0.0
3782687000,0.010266863228834468,97400.73260073259,2335.0,2042.0,2050.0,1223.0,440.0,-232.0,-16084.0,894.0,-338.0,-42.0,-77.0,-175.0,473.0,32883.0,5518080.0,2497.0,2811.0,0.0
3782943000,0.010266863228834468,97400.73260073259,2264.0,2041.0,2050.0,1221.0,456.0,-252.0,-16088.0,875.0,-335.0,-37.0,-80.0,-182.0,472.0,32883.0,5518080.0,2363.0,2817.0,0.0
3783199000,0.010266863228834468,97400.73260073259,2355.0,2042.0,2051.0,1221.0,400.0,-252.0,-16092.0,856.0,-345.0,-35.0,-64.0,-176.0,464.0,32883.0,5517824.0,2296.0,2816.0,0.0
3783455000,0.010266863228834468,97400.73260073259,2314.0,2042.0,2050.0,1221.0,424.0,-264.0,-16064.0,868.0,-346.0,-27.0,-64.0,-176.0,477.0,32883.0,5517824.0,2266.0,2816.0,0.0
3783711000,0.010266863228834468,97400.73260073259,2309.0,2044.0,2051.0,1222.0,428.0,-204.0,-16076.0,874.0,-345.0,-29.0,-65.0,-182.0,466.0,32883.0,5517824.0,2497.0,2811.0,0.0
3783967000,0.010266863228834468,97400.73260073259,2294.0,2042.0,2051.0,1219.0,404.0,-312.0,-16048.0,881.0,-359.0,-9.0,-65.0,-182.0,466.0,32883.0,5517824.0,2357.0,2816.0,0.0
3784223000,0.010266863228834468,97400.73260073259,2320.0,2041.0,2051.0,1224.0,408.0,-260.0,-16084.0,875.0,-346.0,-27.0,-78.0,-175.0,469.0,32883.0,5517568.0,2301.0,2817.0,0.0
3784479000,0.010266863228834468,97400.73260073259,2333.0,2043.0,2052.0,1220.0,396.0,-268.0,-16088.0,883.0,-343.0,-25.0,-65.0,-180.0,465.0,32883.0,5517568.0,2268.0,2816.0,0.0
3784735000,0.010266863228834468,97400.73260073259,2329.0,2042.0,2051.0,1222.0,396.0,-268.0,-16092.0,878.0,-342.0,-25.0,-62.0,-172.0,467.0,32883.0,5517312.0,2498.0,2811.0,0.0
3784991000,0.010266863228834468,97400.73260073259,2256.0,2042.0,2053.0,1224.0,412.0,-292.0,-16100.0,864.0,-350.0,-27.0,-76.0,-182.0,469.0,32883.0,5517312.0,2357.0,2816.0,0.0
3785247000,0.010266863228834468,97400.73260073259,2364.0,2041.0,2053.0,1222.0,400.0,-268.0,-16084.0,871.0,-353.0,-33.0,-76.0,-182.0,469.0,32883.0,5517568.0,2301.0,2817.0,0.0
3785503000,0.010266863228834468,97400.73260073259,2321.0,2042.0,2053.0,1221.0,436.0,-284.0,-16096.0,891.0,-357.0,-21.0,-62.0,-178.0,466.0,32883.0,5517568.0,2275.0,2817.0,0.0
3785759000,0.010266863228834468,97400.73260073259,2277.0,2043.0,2052.0,1222.0,436.0,-292.0,-16100.0,874.0,-338.0,-26.0,-69.0,-186.0,468.0,32883.0,5517312.0,2465.0,2796.0,0.0
3786015000,0.010266863228834468,97400.73260073259,2225.0,2042.0,2051.0,1225.0,444.0,-284.0,-16064.0,873.0,-369.0,-28.0,-69.0,-182.0,468.0,32883.0,5517312.0,2342.0,2816.0,0.0
3786271000,0.010266657306751175,97402.68620268619,2258.0,2041.0,2054.0,1222.0,388.0,-248.0,-16120.0,877.0,-356.0,-14.0,-69.0,-182.0,468.0,32883.0,5518336.0,2286.0,2816.0,0.0
3786527000,0.010266863228834468,97400.73260073259,2311.0,2042.0,2052.0,1222.0,424.0,-288.0,-16072.0,865.0,-357.0,-31.0,-67.0,-182.0,469.0,32883.0,5518336.0,2268.0,2817.0,0.0
3786783000,0.010266657306751175,97402.68620268619,2290.0,2041.0,2053.0,1222.0,436.0,-288.0,-16080.0,871.0,-369.0,-12.0,-66.0,-177.0,471.0,32883.0,5517568.0,2493.0,2812.0,0.0
3787039000,0.010266863228834468,97400.73260073259,2260.0,2040.0,2052.0,1224.0,408.0,-248.0,-16040.0,873.0,-344.0,-35.0,-75.0,-183.0,470.0,32883.0,5517568.0,2355.0,2816.0,0.0
3787295000,0.010266863228834468,97400.73260073259,2345.0,2041.0,2051.0,1220.0,368.0,-264.0,-16092.0,862.0,-362.0,-38.0,-76.0,-174.0,472.0,32883.0,5518080.0,2299.0,2817.0,0.0
3787551000,0.010266657306751175,97402.68620268619,2293.0,2042.0,2051.0,1221.0,388.0,-280.0,-16124.0,878.0,-355.0,-6.0,-76.0,-174.0,472.0,32883.0,5518080.0,2267.0,2816.0,0.0
3787807000,0.010266863228834468,97400.73260073259,2339.0,2043.0,2051.0,1221.0,420.0,-276.0,-16100.0,873.0,-330.0,-44.0,-66.0,-173.0,465.0,32883.0,5517312.0,2493.0,2812.0,0.0
3788063000,0.010266863228834468,97400.73260073259,2266.0,2044.0,2051.0,1222.0,420.0,-316.0,-16112.0,876.0,-336.0,-37.0,-68.0,-175.0,467.0,32883.0,5517312.0,2355.0,2816.0,0.0
3788319000,0.010266863228834468,97400.73260073259,2316.0,2041.0,2051.0,1220.0,412.0,-256.0,-16060.0,870.0,-363.0,-11.0,-67.0,-176.0,465.0,32883.0,5517824.0,2293.0,2816.0,0.0
3788575000,0.010266863228834468,97400.73260073259,2320.0,2042.0,2051.0,1222.0,416.0,-280.0,-16092.0,865.0,-344.0,-42.0,-84.0,-176.0,466.0,32883.0,5517824.0,2264.0,2816.0,0.0
3788831000,0.010266863228834468,97400.73260073259,2295.0,2043.0,2052.0,1224.0,428.0,-300.0,-16068.0,860.0,-356.0,-25.0,-84.0,-176.0,466.0,32883.0,5517312.0,2497.0,2811.0,0.0
3789087000,0.010266863228834468,97400.73260073259,2288.0,2041.0,2053.0,1222.0,416.0,-288.0,-16088.0,875.0,-346.0,-25.0,-62.0,-180.0,465.0,32883.0,5517312.0,2357.0,2816.0,0.0
3789343000,0.010266863228834468,97400.73260073259,2333.0,2041.0,2053.0,1220.0,388.0,-296.0,-16140.0,876.0,-314.0,-23.0,-67.0,-184.0,464.0,32883.0,5517824.0,2300.0,2817.0,0.0
3789599000,0.010266863228834468,97400.73260073259,2312.0,2041.0,2053.0,1218.0,416.0,-276.0,-16148.0,876.0,-333.0,-32.0,-64.0,-177.0,467.0,32883.0,5517824.0,2274.0,2817.0,0.0
3789855000,0.010266863228834468,97400.73260073259,2348.0,2041.0,2054.0,1221.0,404.0,-284.0,-16184.0,859.0,-337.0,-13.0,-64.0,-177.0,467.0,32883.0,5518080.0,2495.0,2810.0,0.0
3790111000,0.010266657306751175,97402.68620268619,2252.0,2043.0,2051.0,1225.0,456.0,-276.0,-16012.0,870.0,-347.0,-32.0,-81.0,-174.0,467.0,32883.0,5518080.0,2356.0,2816.0,0.0
3790367000,0.010266863228834468,97400.73260073259,2386.0,2044.0,2052.0,1224.0,460.0,-272.0,-16076.0,867.0,-336.0,-32.0,-75.0,-173.0,466.0,32883.0,5518080.0,2541.0,2814.0,0.0
3790623000,0.010266863228834468,97400.73260073259,2346.0,2043.0,2051.0,1226.0,428.0,-260.0,-16012.0,884.0,-356.0,-27.0,-65.0,-180.0,465.0,32883.0,5518080.0,2377.0,2816.0,0.0
3790879000,0.010266863228834468,97400.73260073259,2391.0,2041.0,2051.0,1222.0,432.0,-240.0,-16132.0,848.0,-349.0,-26.0,-71.0,-179.0,470.0,32883.0,5518080.0,2542.0,2810.0,0.0
3791135000,0.010266863228834468,97400.73260073259,2381.0,2042.0,2053.0,1221.0,424.0,-248.0,-16052.0,873.0,-353.0,-38.0,-71.0,-179.0,470.0,32883.0,5518080.0,2378.0,2816.0,0.0
3791391000,0.010266863228834468,97400.73260073259,2185.0,2044.0,2053.0,1222.0,456.0,-252.0,-16080.0,860.0,-348.0,-31.0,-62.0,-177.0,468.0,32883.0,5517568.0,2310.0,2817.0,0.0
3791647000,0.010266863228834468,97400.73260073259,2228.0,2044.0,2052.0,1223.0,452.0,-268.0,-16076.0,859.0,-349.0,-16.0,-74.0,-180.0,467.0,32883.0,5517568.0,2480.0,2796.0,0.0
3791903000,0.010266863228834468,97400.73260073259,2254.0,2042.0,2053.0,1225.0,388.0,-244.0,-16072.0,889.0,-338.0,-35.0,-71.0,-181.0,466.0,32883.0,5517056.0,2596.0,2811.0,0.0
3792159000,0.010266657306751175,97402.68620268619,2284.0,2042.0,2052.0,1224.0,376.0,-276.0,-16084.0,884.0,-345.0,-37.0,-69.0,-179.0,471.0,32883.0,5517056.0,2402.0,2816.0,0.0
3792415000,0.010266863228834468,97400.73260073259,2215.0,2043.0,2052.0,1221.0,412.0,-256.0,-16156.0,866.0,-341.0,-36.0,-69.0,-179.0,471.0,32883.0,5517568.0,2321.0,2817.0,0.0
3792671000,0.010266863228834468,97400.73260073259,2259.0,2043.0,2050.0,1222.0,448.0,-252.0,-16068.0,862.0,-336.0,-35.0,-66.0,-178.0,469.0,32883.0,5517568.0,2284.0,2817.0,0.0
3792927000,0.010266657306751175,97402.68620268619,2308.0,2042.0,2053.0,1224.0,444.0,-252.0,-16076.0,875.0,-353.0,-31.0,-73.0,-177.0,469.0,32883.0,5517824.0,2506.0,2811.0,0.0
3793183000,0.010266863228834468,97400.73260073259,2290.0,2042.0,2052.0,1223.0,412.0,-292.0,-16032.0,877.0,-353.0,-24.0,-64.0,-183.0,467.0,32883.0,5517824.0,2361.0,2816.0,0.0
3793439000,0.010266657306751175,97402.68620268619,2309.0,2042.0,2052.0,1220.0,432.0,-272.0,-16112.0,897.0,-373.0,-30.0,-69.0,-174.0,466.0,32883.0,5517568.0,2295.0,2816.0,0.0
3793695000,0.010266863228834468,97400.73260073259,2334.0,2041.0,2052.0,1221.0,456.0,-284.0,-16084.0,885.0,-362.0,-19.0,-69.0,-174.0,466.0,32883.0,5517568.0,2265.0,2816.0,0.0
3793951000,0.010266863228834468,97400.73260073259,2308.0,2042.0,2053.0,1224.0,416.0,-256.0,-16096.0,864.0,-357.0,-21.0,-63.0,-178.0,469.0,32883.0,5517824.0,2492.0,2812.0,0.0
3794207000,0.010266863228834468,97400.73260073259,2253.0,2042.0,2052.0,1224.0,452.0,-232.0,-16040.0,883.0,-347.0,-40.0,-58.0,-180.0,469.0,32883.0,5517824.0,2355.0,2816.0,0.0
3794463000,0.010266863228834468,97400.73260073259,2377.0,2042.0,2052.0,1225.0,420.0,-264.0,-16036.0,855.0,-342.0,-27.0,-64.0,-179.0,469.0,32883.0,5517312.0,2533.0,2812.0,0.0
3794719000,0.010266657306751175,97402.68620268619,2300.0,2041.0,2053.0,1216.0,464.0,-316.0,-16216.0,876.0,-340.0,-22.0,-64.0,-179.0,469.0,32883.0,5517312.0,2373.0,2816.0,0.0
3794975000,0.010266863228834468,97400.73260073259,2418.0,2041.0,2050.0,1221.0,404.0,-296.0,-16144.0,876.0,-340.0,-22.0,-67.0,-189.0,464.0,32883.0,5517824.0,2539.0,2807.0,0.0
3795231000,0.010266863228834468,97400.73260073259,2369.0,2044.0,2052.0,1228.0,416.0,-272.0,-15988.0,863.0,-347.0,-32.0,-66.0,-175.0,472.0,32883.0,5517824.0,2383.0,2817.0,0.0
3795487000,0.010266863228834468,97400.73260073259,2176.0,2043.0,2049.0,1222.0,464.0,-272.0,-16152.0,854.0,-346.0,-39.0,-71.0,-179.0,471.0,32883.0,5517312.0,2305.0,2816.0,0.0
3795743000,0.010266863228834468,97400.73260073259,2266.0,2043.0,2052.0,1224.0,432.0,-308.0,-16148.0,873.0,-351.0,-19.0,-67.0,-178.0,469.0,32883.0,5517312.0,2270.0,2816.0,0.0
3795999000,0.010266863228834468,97400.73260073259,2260.0,2040.0,2051.0,1225.0,424.0,-300.0,-16028.0,861.0,-347.0,-27.0,-67.0,-178.0,469.0,32883.0,5517824.0,2493.0,2810.0,0.0
3796255000,0.010266863228834468,97400.73260073259,2265.0,2041.0,2052.0,1218.0,440.0,-304.0,-16164.0,869.0,-376.0,-17.0,-75.0,-183.0,466.0,32883.0,5517824.0,2362.0,2817.0,0.0
3796511000,0.010266863228834468,97400.73260073259,2329.0,2041.0,2051.0,1225.0,428.0,-300.0,-15992.0,890.0,-367.0,-45.0,-75.0,-177.0,466.0,32883.0,5518080.0,2296.0,2816.0,0.0
3796767000,0.010266657306751175,97402.68620268619,2285.0,2043.0,2053.0,1222.0,476.0,-288.0,-16072.0,885.0,-342.0,-21.0,-79.0,-174.0,468.0,32883.0,5518080.0,2266.0,2816.0,0.0
3797023000,0.010266863228834468,97400.73260073259,2339.0,2042.0,2052.0,1224.0,472.0,-276.0,-16108.0,851.0,-362.0,-38.0,-69.0,-181.0,468.0,32883.0,5517568.0,2497.0,2811.0,0.0
3797279000,0.010266863228834468,97400.73260073259,2259.0,2042.0,2052.0,1223.0,468.0,-276.0,-16116.0,873.0,-352.0,-26.0,-69.0,-181.0,468.0,32883.0,5517568.0,2357.0,2816.0,0.0
3797535000,0.010266863228834468,97400.73260073259,2336.0,2042.0,2052.0,1220.0,416.0,-288.0,-16124.0,880.0,-328.0,-35.0,-74.0,-178.0,466.0,32883.0,5517824.0,2300.0,2817.0,0.0
3797791000,0.010266863228834468,97400.73260073259,2340.0,2044.0,2054.0,1220.0,440.0,-292.0,-16072.0,891.0,-363.0,-44.0,-61.0,-179.0,469.0,32883.0,5517824.0,2274.0,2817.0,0.0
3798047000,0.010266863228834468,97400.73260073259,2237.0,2041.0,2054.0,1221.0,464.0,-272.0,-16104.0,877.0,-349.0,-34.0,-66.0,-173.0,465.0,32883.0,5517568.0,2464.0,2796.0,0.0
3798303000,0.010266863228834468,97400.73260073259,2227.0,2042.0,2052.0,1223.0,444.0,-312.0,-16036.0,875.0,-350.0,-21.0,-66.0,-173.0,465.0,32883.0,5517568.0,2341.0,2816.0,0.0
3798559000,0.010266863228834468,97400.73260073259,2280.0,2042.0,2053.0,1222.0,464.0,-288.0,-16092.0,881.0,-353.0,-37.0,-63.0,-171.0,465.0,32883.0,5517824.0,2287.0,2816.0,0.0
3798815000,0.010266657306751175,97402.68620268619,2281.0,2043.0,2053.0,1221.0,460.0,-252.0,-16140.0,882.0,-356.0,-24.0,-67.0,-176.0,468.0,32883.0,5517824.0,2268.0,2817.0,0.0
3799071000,0.010266863228834468,97400.73260073259,2311.0,2043.0,2051.0,1221.0,436.0,-260.0,-16136.0,887.0,-347.0,-6.0,-59.0,-180.0,467.0,32883.0,5517824.0,2492.0,2810.0,0.0
3799327000,0.010266863228834468,97400.73260073259,2230.0,2044.0,2051.0,1224.0,452.0,-272.0,-16064.0,874.0,-333.0,-29.0,-63.0,-181.0,465.0,32883.0,5517824.0,2354.0,2816.0,0.0
3799583000,0.010266863228834468,97400.73260073259,2327.0,2042.0,2053.0,1223.0,444.0,-292.0,-16100.0,858.0,-360.0,-28.0,-63.0,-181.0,465.0,32883.0,5517824.0,2292.0,2816.0,0.0
3799839000,0.010266863228834468,97400.73260073259,2273.0,2043.0,2051.0,1222.0,456.0,-284.0,-16044.0,881.0,-345.0,-33.0,-75.0,-182.0,468.0,32883.0,5517824.0,2473.0,2796.0,0.0
3800095000,0.010266863228834468,97400.73260073259,2249.0,2042.0,2051.0,1223.0,436.0,-256.0,-16056.0,854.0,-344.0,-28.0,-68.0,-183.0,469.0,32883.0,5517824.0,2592.0,2811.0,0.0
3800351000,0.010266863228834468,97400.73260073259,2333.0,2041.0,2052.0,1219.0,440.0,-268.0,-16088.0,871.0,-350.0,-29.0,-71.0,-178.0,465.0,32883.0,5517824.0,2400.0,2816.0,0.0
3800607000,0.010266863228834468,97400.73260073259,2219.0,2043.0,2052.0,1220.0,444.0,-256.0,-16160.0,875.0,-356.0,-33.0,-69.0,-175.0,467.0,32883.0,5517568.0,2567.0,2815.0,0.0
3800863000,0.010266863228834468,97400.73260073259,2306.0,2042.0,2055.0,1222.0,456.0,-308.0,-16044.0,871.0,-358.0,-34.0,-69.0,-175.0,467.0,32883.0,5517568.0,2396.0,2817.0,0.0
3801119000,0.010266863228834468,97400.73260073259,2420.0,2042.0,2052.0,1223.0,424.0,-284.0,-16024.0,867.0,-360.0,-21.0,-73.0,-175.0,469.0,32883.0,5517824.0,2557.0,2811.0,0.0
3801375000,0.010266657306751175,97402.68620268619,2369.0,2043.0,2053.0,1223.0,452.0,-248.0,-16048.0,847.0,-344.0,-24.0,-66.0,-177.0,470.0,32883.0,5517824.0,2391.0,2817.0,0.0
3801631000,0.010266863228834468,97400.73260073259,2233.0,2041.0,2054.0,1219.0,436.0,-272.0,-16120.0,869.0,-349.0,-21.0,-71.0,-169.0,467.0,32883.0,5517824.0,2309.0,2816.0,0.0
3801887000,0.010266863228834468,97400.73260073259,2239.0,2042.0,2054.0,1220.0,468.0,-332.0,-16144.0,861.0,-342.0,-30.0,-69.0,-174.0,471.0,32883.0,5517824.0,2272.0,2816.0,0.0
3802143000,0.010266863228834468,97400.73260073259,2288.0,2043.0,2055.0,1223.0,440.0,-304.0,-16008.0,884.0,-358.0,-35.0,-69.0,-174.0,471.0,32883.0,5517824.0,2494.0,2810.0,0.0
3802399000,0.010266863228834468,97400.73260073259,2262.0,2042.0,2052.0,1223.0,436.0,-308.0,-16028.0,877.0,-348.0,-8.0,-70.0,-185.0,472.0,32883.0,5517824.0,2355.0,2816.0,0.0
3802655000,0.010266657306751175,97402.68620268619,2292.0,2042.0,2052.0,1225.0,448.0,-280.0,-16004.0,878.0,-360.0,-40.0,-63.0,-181.0,467.0,32883.0,5517824.0,2293.0,2816.0,0.0
3802911000,0.010266863228834468,97400.73260073259,2320.0,2041.0,2052.0,1217.0,424.0,-304.0,-16148.0,878.0,-346.0,-44.0,-62.0,-171.0,469.0,32883.0,5517824.0,2264.0,2816.0,0.0
3803167000,0.010266863228834468,97400.73260073259,2293.0,2041.0,2051.0,1219.0,468.0,-264.0,-16124.0,866.0,-346.0,-31.0,-62.0,-171.0,469.0,32883.0,5517824.0,2491.0,2810.0,0.0
3803423000,0.010266863228834468,97400.73260073259,2256.0,2043.0,2053.0,1223.0,456.0,-312.0,-16048.0,885.0,-344.0,-27.0,-66.0,-173.0,468.0,32883.0,5517824.0,2354.0,2816.0,0.0
3803679000,0.010266863228834468,97400.73260073259,2344.0,2042.0,2052.0,1225.0,480.0,-300.0,-15992.0,882.0,-362.0,-34.0,-60.0,-181.0,470.0,32883.0,5518080.0,2299.0,2817.0,0.0
3803935000,0.010266657306751175,97402.68620268619,2295.0,2044.0,2051.0,1224.0,468.0,-244.0,-16056.0,863.0,-355.0,-46.0,-62.0,-176.0,470.0,32883.0,5518080.0,2267.0,2816.0,0.0
3804191000,0.010266863228834468,97400.73260073259,2330.0,2041.0,2052.0,1222.0,416.0,-268.0,-16076.0,877.0,-349.0,-15.0,-60.0,-182.0,474.0,32883.0,5517824.0,2492.0,2810.0,0.0
3804447000,0.010266863228834468,97400.73260073259,2257.0,2040.0,2051.0,1220.0,452.0,-288.0,-16120.0,876.0,-355.0,-25.0,-60.0,-182.0,474.0,32883.0,5517824.0,2354.0,2816.0,0.0
3804703000,0.010266863228834468,97400.73260073259,2311.0,2043.0,2050.0,1221.0,416.0,-272.0,-16100.0,877.0,-334.0,-17.0,-79.0,-179.0,471.0,32883.0,5518080.0,2293.0,2816.0,0.0
3804959000,0.010266863228834468,97400.73260073259,2337.0,2044.0,2051.0,1224.0,440.0,-300.0,-16076.0,863.0,-346.0,-17.0,-67.0,-175.0,472.0,32883.0,5518080.0,2271.0,2817.0,0.0
3805215000,0.010266657306751175,97402.68620268619,2297.0,2042.0,2051.0,1224.0,464.0,-264.0,-16088.0,875.0,-350.0,-18.0,-73.0,-180.0,465.0,32883.0,5517824.0,2494.0,2810.0,0.0
3805471000,0.010266863228834468,97400.73260073259,2284.0,2043.0,2053.0,1222.0,440.0,-292.0,-16068.0,868.0,-353.0,-40.0,-70.0,-184.0,464.0,32883.0,5517824.0,2355.0,2816.0,0.0
3805727000,0.010266863228834468,97400.73260073259,2320.0,2042.0,2052.0,1221.0,456.0,-268.0,-16096.0,892.0,-342.0,-23.0,-70.0,-184.0,464.0,32891.0,5517824.0,2292.0,2816.0,0.0
3805983000,0.010266657306751175,97402.68620268619,2304.0,2041.0,2053.0,1221.0,420.0,-336.0,-16032.0,865.0,-353.0,-20.0,-65.0,-178.0,468.0,32891.0,5517824.0,2271.0,2817.0,0.0
3806239000,0.010266863228834468,97400.73260073259,2352.0,2042.0,2054.0,1222.0,492.0,-328.0,-16092.0,857.0,-342.0,-38.0,-67.0,-182.0,467.0,32891.0,5517056.0,2499.0,2811.0,0.0
3806495000,0.010266863228834468,97400.73260073259,2262.0,2044.0,2053.0,1223.0,448.0,-296.0,-16080.0,882.0,-358.0,-35.0,-70.0,-177.0,461.0,32891.0,5517056.0,2358.0,2816.0,0.0
3806751000,0.010266863228834468,97400.73260073259,2380.0,2043.0,2052.0,1223.0,424.0,-268.0,-16080.0,884.0,-342.0,-31.0,-70.0,-177.0,461.0,32891.0,5517568.0,2540.0,2811.0,0.0
3807007000,0.010266863228834468,97400.73260073259,2347.0,2044.0,2052.0,1223.0,448.0,-276.0,-16108.0,865.0,-326.0,-30.0,-67.0,-177.0,469.0,32891.0,5517568.0,2377.0,2816.0,0.0
